sin(x),-10.0,10.0
-10.0,0.5440211108893698
-9.99,0.5356033346142913
-9.98,0.527131998452086
-9.97,0.5186079495293108
-9.96,0.5100320402437544
-9.950000000000001,0.5014051281791989
-9.940000000000001,0.49272807601966173
-9.930000000000001,0.48400175146312796
-9.920000000000002,0.4752270271347814
-9.910000000000002,0.46640478049974243
-9.900000000000002,0.45753589377532294
-9.890000000000002,0.44862125384280455
-9.880000000000003,0.43966175215875164
-9.870000000000003,0.4306582846658665
-9.860000000000003,0.4216117517033954
-9.850000000000003,0.4125230579170959
-9.840000000000003,0.4033931121687728
-9.830000000000004,0.39422282744539267
-9.820000000000004,0.38501312076778593
-9.810000000000004,0.37576491309894555
-9.800000000000004,0.3664791292519317
-9.790000000000004,0.3571566977973909
-9.780000000000005,0.3477985509707
-9.770000000000005,0.3384056245787431
-9.760000000000005,0.3289788579063322
-9.750000000000005,0.3195191936222787
-9.740000000000006,0.3100275776851281
-9.730000000000006,0.30050495924856446
-9.720000000000006,0.2909522905664959
-9.710000000000006,0.28137052689783015
-9.700000000000006,0.2717606264109493
-9.690000000000007,0.26212355008789373
-9.680000000000007,0.25246026162826496
-9.670000000000007,0.24277172735285624
-9.660000000000007,0.2330589161070213
-9.650000000000007,0.2233227991637908
-9.640000000000008,0.21356435012674563
-9.630000000000008,0.20378454483265748
-9.620000000000008,0.19398436125390595
-9.610000000000008,0.18416477940068213
-9.600000000000009,0.1743267812229884
-9.590000000000009,0.16447135051244416
-9.580000000000009,0.1545994728039077
-9.57000000000001,0.14471213527692334
-9.56000000000001,0.1348103266570043
-9.55000000000001,0.12489503711676113
-9.54000000000001,0.11496725817688513
-9.53000000000001,0.1050279826069972
-9.52000000000001,0.09507820432637157
-9.51000000000001,0.08511891830454488
-9.50000000000001,0.07515112046181993
-9.49000000000001,0.06517580756967453
-9.480000000000011,0.055193977151085157
-9.470000000000011,0.0452066273807755
-9.460000000000012,0.03521475698539983
-9.450000000000012,0.025219365143671152
-9.440000000000012,0.015221451386444176
-9.430000000000012,0.005222015496763054
-9.420000000000012,-0.004777942590116077
-9.410000000000013,-0.014777422886717803
-9.400000000000013,-0.024775425453345334
-9.390000000000013,-0.034770950498073654
-9.380000000000013,-0.04476299847672786
-9.370000000000013,-0.054750570192836766
-9.360000000000014,-0.06473266689755171
-9.350000000000014,-0.0747082903895206
-9.340000000000014,-0.08467644311470726
-9.330000000000014,-0.09463612826614591
-9.320000000000014,-0.10458634988362112
-9.310000000000015,-0.11452611295326297
-9.300000000000015,-0.1244544235070476
-9.290000000000015,-0.1343702887221932
-9.280000000000015,-0.14427271702044145
-9.270000000000016,-0.15416071816721452
-9.260000000000016,-0.1640333033706377
-9.250000000000016,-0.1738894853804178
-9.240000000000016,-0.18372827858656726
-9.230000000000016,-0.19354869911796446
-9.220000000000017,-0.20334976494073992
-9.210000000000017,-0.21313049595647887
-9.200000000000017,-0.22288991410023035
-9.190000000000017,-0.23262704343831275
